#-----------------------------------------------------------------------------
# Date d'extraction : 22/01/2025 - 13h48 loc.
#-----------------------------------------------------------------------------
# Producteur : CEN
# Experience : ADAMONT2017
# Modele     : ALADIN53_CNRM-CM5
# Scenario :
#     REF : rÃ©fÃ©rence
#     RCP8.5 : Emissions non rÃ©duites
#-----------------------------------------------------------------------------
# PÃ©riode extraite : de 2005 Ã  2100
#-----------------------------------------------------------------------------
# Type d'indice : horaire
#-----------------------------------------------------------------------------
# Indices : 
#     TAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     TNAV : TempÃ©rature minimale journaliÃ¨re (Â°C)
#     TXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#     SD : Nombre de journÃ©es d'Ã©tÃ© (jour(s))
#     TXND : Nombre de jours anormalement chauds (jour(s))
#     TNHT : Nombre de nuits anormalement chaudes (jour(s))
#     TR : Nombre de nuits tropicales (jour(s))
#     TNFD : Nombre de jours de gel (jour(s))
#     TNND : Nombre de jours anormalement froids (jour(s))
#     TXFD : Nombre de jours sans dÃ©gel (jour(s))
#     TNCWD : Nombre de jours d'une vague de froid (jour(s))
#     TXHWD : Nombre de jours d'une vague de chaleur (jour(s))
#     TRAV : Amplitude thermique journaliÃ¨re (Â°C)
#     TXQ90 : ExtrÃªme chaud de la tempÃ©rature maximale journaliÃ¨re (Â°C)
#     TXQ10 : ExtrÃªme froid de la tempÃ©rature maximale journaliÃ¨re (Â°C)
#     TNQ10 : ExtrÃªme froid de la tempÃ©rature minimale journaliÃ¨re (Â°C)
#     TNQ90 : ExtrÃªme chaud de la tempÃ©rature minimale journaliÃ¨re (Â°C)
#     PAV : PrÃ©cipitations journaliÃ¨res moyennes (mm)
#     RR : Cumul de prÃ©cipitation (mm)
#     RR1MM : Nombre de jours de pluie (jour(s))
#     PN20MM : Nombre de jours de fortes prÃ©cipitations (jour(s))
#     PFL90 : Fraction des prÃ©cipitations journaliÃ¨res intenses (%)
#     PXCWD : Nombre maximum de jours pluvieux consÃ©cutifs (jour(s))
#     PXCDD : PÃ©riode de sÃ©cheresse (jour(s))
#     PINT : PrÃ©cipitation moyenne les jours pluvieux (mm)
#     RRSN : rapport entre le cumul de prÃ©cipitations neigeuses et totales
#     SNDAV : Ã©paisseur de neige moyenne (cm)
#     SND5 : nombre de jours de dÃ©passement dâ€™un seuil de 5 cm (jour(s))
#     SND50 : nombre de jours de dÃ©passement dâ€™un seuil de 50 cm (jour(s))
#     SND100 : nombre de jours de dÃ©passement dâ€™un seuil de 100 cm (jour(s))
#     SWE : maximum dâ€™Ã©quivalent en eau du manteau neigeux (mm)
#     SWEDAT : date du maximum dâ€™Ã©quivalent en eau du manteau neigeux (%)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Identifiant;Libelle;Altitude;Contexte;Annee;TAV;TNAV;TXAV;SD;TXND;TNHT;TR;TNFD;TNND;TXFD;TNCWD;TXHWD;TRAV;TXQ90;TXQ10;TNQ10;TNQ90;PAV;RR;RR1MM;PN20MM;PFL90;PXCWD;PXCDD;PINT;RRSN;SNDAV;SND5;SND50;SND100;SWE;SWEDAT;
#-----------------------------------------------------------------------------
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2083;-1.34;-3.98;1.3;0;85;97;0;154;11;60;6;48;5.28;6.95;-5.05;-9.95;1.95;6.26;1132.4;65;21;83.01;9;37;17.24;0.98;172.85;172;154;153;987.29;20830400;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2084;-1.84;-4.44;0.76;0;60;91;0;162;2;76;0;20;5.19;6.55;-4.75;-9.95;0.25;4.99;908.22;62;16;72.09;11;30;14.52;0.91;118.36;169;139;99;785.32;20840412;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2085;1.07;-1.26;3.41;0;114;136;0;123;0;39;0;76;4.67;8.65;-1.65;-5.55;2.65;6.95;1258.82;56;21;77.2;10;23;22.3;0.81;112.8;159;154;110;693.39;20850218;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2086;-1.4;-3.8;1;0;81;103;0;141;7;65;0;53;4.8;6.05;-4.35;-10.05;1.55;4.27;772.42;51;13;71.76;5;21;14.89;0.89;81.85;177;126;84;509.57;20860326;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2087;-2.22;-4.72;0.27;0;67;78;0;147;9;88;0;43;4.99;6.85;-6.95;-11.15;2.45;6.87;1243.81;96;18;60.91;7;12;12.86;0.91;161.79;161;149;144;1021.66;20870412;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2088;0.04;-2.45;2.53;0;102;127;0;124;0;54;0;80;4.98;8.75;-4.45;-8.85;2.95;4.95;900.13;65;14;79.48;10;14;13.6;0.91;122.71;182;136;112;747.61;20880226;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2089;-0.68;-3.11;1.75;0;83;107;0;131;3;66;0;51;4.86;7.65;-5.05;-10.35;2.95;4.77;862.63;67;17;72.6;5;17;12.71;0.88;103.72;172;152;86;607.09;20890404;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2090;-0.49;-2.71;1.73;0;74;111;0;136;0;62;0;44;4.44;6.65;-2.75;-7.35;2.95;2.74;496.55;42;9;79.7;5;27;11.59;0.81;37.65;141;61;13;344.73;20900412;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2091;-0.62;-3.2;1.96;0;89;96;0;127;7;59;0;72;5.16;9.05;-5.25;-10.95;3.05;4.93;892.25;66;13;77.1;8;17;13.33;0.89;86.85;168;129;84;517.18;20910332;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2092;-1.95;-4.15;0.25;0;76;97;0;149;15;76;14;39;4.39;6.15;-6.75;-11.55;1.45;7.12;1296.21;85;22;73.87;9;20;15.12;0.94;164.83;180;178;143;1023.27;20920412;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2093;1.83;-0.58;4.23;0;138;157;0;91;0;29;0;128;4.81;8.85;-1.45;-5.75;3.85;5.32;963.46;68;17;72.25;8;19;13.96;0.61;52;159;104;13;345.39;20930218;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2094;-1.52;-3.99;0.95;0;68;102;0;150;9;62;0;21;4.94;6.35;-4.55;-9.85;1.35;6.85;1240.12;67;20;78.18;6;24;18.38;0.92;147.23;179;143;137;970.48;20940406;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2095;-0.36;-2.76;2.03;0;98;116;0;129;2;55;0;60;4.79;7.15;-3.85;-9.15;3.35;5.26;951.65;74;22;68.1;10;24;12.71;0.83;81.76;165;138;63;589.26;20950328;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2096;-0.78;-2.89;1.34;0;81;101;0;125;1;76;0;64;4.23;8.15;-5.15;-9.75;4.05;6.82;1242.06;78;16;67.27;8;13;15.79;0.85;148.79;159;132;130;885.18;20960408;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2097;-0.96;-3.44;1.53;0;79;95;0;141;1;68;0;43;4.97;7.15;-3.95;-9.55;1.65;5.74;1039.09;71;18;69.85;9;34;14.52;0.91;143.78;181;172;152;797.11;20970214;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2098;-1.81;-4.22;0.6;0;71;86;0;133;3;88;0;52;4.82;7.15;-6.75;-11.65;3.15;7.05;1275.72;82;21;74.62;13;15;15.44;0.87;151.73;156;142;133;1008.61;20980412;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2099;0.12;-2.27;2.5;0;102;119;0;119;2;50;0;75;4.77;7.95;-3.45;-7.15;2.95;6.63;1200.08;81;18;75.74;8;14;14.68;0.82;160.36;181;181;155;861.71;20990410;
1052700;ALPES : Beaufortain;2700 m;RCP8.5;2100;-0.96;-3.34;1.42;0;85;96;0;130;3;72;0;62;4.75;7.35;-5.45;-10.65;3.35;5.21;942.78;61;19;80.86;7;25;15.33;0.97;108.21;174;101;92;784.14;21000332;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2006;-8.41;-11.22;-5.59;0;14;19;0;181;32;164;15;0;5.63;-0.15;-12.25;-18.85;-4.65;5.53;1000.03;67;20;74.84;14;20;14.8;1;199.31;181;150;133;1004.68;20060428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2007;-8.05;-10.82;-5.27;0;9;27;0;181;29;160;13;0;5.55;0.15;-12.45;-18.45;-4.15;7.34;1328.26;74;22;66.2;7;14;17.79;1;287.37;181;181;158;1588.4;20070428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2008;-7.72;-10.41;-5.03;0;22;29;0;180;29;153;14;19;5.38;1.35;-12.15;-18.35;-3.65;4.42;803.56;69;14;64.58;10;12;11.51;1;211.23;182;182;160;984.87;20080430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2009;-6.76;-9.74;-3.77;0;31;33;0;179;21;143;10;14;5.97;2.55;-9.55;-16.45;-3.05;5.33;964.51;68;17;70.46;7;14;13.97;1;203.97;181;181;169;1032.94;20090428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2010;-7;-9.68;-4.31;0;26;42;0;177;21;154;8;0;5.37;0.95;-8.95;-16.05;-3.55;8.03;1453.59;84;29;72.92;13;12;17.17;1;266.42;172;163;154;1441.87;20100428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2011;-8.81;-11.87;-5.75;0;22;17;0;181;44;158;16;0;6.11;0.45;-14.55;-19.95;-5.15;3.69;668;74;10;60.05;15;18;8.88;0.99;137.23;181;142;124;686.87;20110428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2012;-5.77;-8.71;-2.83;0;46;47;0;180;6;138;0;12;5.88;3.15;-7.85;-13.35;-4.05;4.73;861.18;70;18;67.74;8;20;12.1;0.96;178.81;182;182;132;1023.68;20120430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2013;-5.5;-8.08;-2.91;0;29;55;0;181;10;146;6;13;5.17;1.05;-6.95;-13.05;-3.35;6.17;1116.56;82;16;65.15;8;11;13.52;0.99;204.7;176;174;169;1096.63;20130430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2014;-7.53;-10.12;-4.93;0;18;35;0;181;34;150;15;0;5.19;0.95;-12.95;-19.25;-3.65;7.72;1396.47;79;25;62.75;7;16;17.55;1;312.17;181;181;181;1655.77;20140426;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2015;-6.42;-9.06;-3.78;0;30;51;0;180;13;150;0;0;5.28;1.05;-8.35;-15.15;-3.45;8.87;1605.08;91;29;71.42;6;9;17.52;1;287.5;181;179;171;1600.38;20150430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2016;-5.61;-8.43;-2.8;0;38;54;0;179;16;128;0;30;5.63;4.05;-9.35;-15.15;-2.45;4.21;765.4;73;11;69.32;8;16;10.35;0.99;131.28;163;148;110;770.03;20160430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2017;-7.74;-10.71;-4.76;0;30;32;0;179;40;147;25;6;5.95;1.75;-12.85;-19.65;-4.35;6.03;1090.59;79;17;69.58;15;29;13.66;0.99;206.61;181;180;178;1111.06;20170426;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2018;-6.25;-9.21;-3.29;0;39;51;0;176;24;132;6;14;5.92;3.25;-10.75;-17.05;-2.75;6.49;1173.9;58;19;74.4;9;30;20.08;1;208.38;181;181;165;1147.49;20180430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2019;-5.28;-7.96;-2.6;0;38;50;0;180;5;142;0;0;5.36;2.25;-7.55;-13.25;-3.15;6.49;1174.46;78;20;71.13;8;13;14.93;1;239.33;181;162;156;1269.36;20190430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2020;-6.1;-8.75;-3.46;0;24;37;0;182;13;156;0;8;5.3;0.75;-7.95;-14.85;-4.75;5.04;917.16;73;15;63.82;15;27;12.42;1;179.97;182;182;141;1008.59;20200430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2021;-6;-9.16;-2.84;0;31;33;0;180;12;147;0;0;6.32;1.55;-7.25;-14.85;-4.65;4.02;727.94;47;13;79.86;6;61;15.25;1;142.74;181;175;132;789.82;20210430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2022;-6.53;-9.52;-3.53;0;35;40;0;181;29;150;15;13;5.99;1.35;-9.85;-17.35;-4.35;7.5;1358.16;84;20;64.16;12;11;16.02;1;249.75;177;171;170;1343.6;20220430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2023;-7.37;-10.35;-4.39;0;27;31;0;178;22;152;0;9;5.96;1.15;-9.95;-16.75;-4.55;4.75;859.67;60;15;78.48;5;39;14.15;0.95;186.83;181;178;166;807.75;20230426;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2024;-5.85;-8.53;-3.18;0;36;52;0;180;18;135;9;13;5.35;2.35;-9.35;-16.65;-2.15;9.26;1684.66;90;27;66.81;9;12;18.61;1;303.73;182;179;175;1642.34;20240430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2025;-6.51;-9.35;-3.67;0;32;36;0;180;27;145;0;0;5.68;1.55;-10.15;-16.65;-3.35;7.32;1325.55;71;25;74.98;8;11;18.49;0.98;267.24;181;180;156;1367.7;20250430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2026;-7.95;-10.66;-5.24;0;7;17;0;181;23;168;10;0;5.42;-0.45;-11.75;-18.15;-4.95;5.79;1048.55;70;20;59.61;7;45;14.86;1;237.48;181;181;180;1308.93;20260430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2027;-6.21;-9.25;-3.18;0;36;34;0;180;21;141;0;25;6.07;1.95;-9.15;-16.25;-3.45;4.22;763.71;63;11;67.85;5;31;11.95;1;127.44;181;164;90;774.97;20270428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2028;-4.16;-6.8;-1.53;0;49;64;0;172;1;128;0;8;5.27;2.75;-5.65;-11.25;-1.75;3.99;726.02;64;13;64.5;7;17;11.11;0.99;172.07;182;182;150;805.07;20280416;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2029;-5.39;-8.21;-2.58;0;41;48;0;180;8;136;0;8;5.64;2.95;-8.65;-14.45;-2.65;5.22;944.69;68;16;65.79;13;17;13.72;0.99;168.26;181;157;129;941.92;20290422;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2030;-5.91;-8.45;-3.38;0;37;43;0;179;11;150;9;6;5.07;1.65;-8.05;-13.85;-3.85;9.11;1648.2;75;31;80.78;15;15;21.81;0.99;318.2;181;173;171;1680.12;20300416;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2031;-6.1;-8.77;-3.43;0;33;47;0;176;22;149;11;16;5.34;3.15;-9.85;-16.35;-3.25;8.82;1595.74;80;30;68.04;6;10;19.84;0.99;325.21;181;181;181;1758.55;20310430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2032;-7.51;-10.23;-4.79;0;20;22;0;182;23;158;14;6;5.45;0.25;-11.85;-16.15;-4.65;4.35;791.89;72;13;58.2;10;21;10.89;1;125.19;175;155;123;804.11;20320430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2033;-4.6;-7.37;-1.84;0;66;74;0;163;14;110;8;37;5.53;4.25;-8.55;-15.55;-0.35;3.82;692.06;57;10;64.99;8;21;11.92;0.99;112.77;177;159;115;653.37;20330416;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2034;-6.98;-9.61;-4.36;0;19;30;0;179;18;153;9;10;5.26;0.75;-9.35;-15.75;-4.25;7.11;1286.02;70;23;69.46;9;25;18.25;1;288.69;181;181;181;1329.22;20340428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2035;-5.63;-8.49;-2.77;0;34;54;0;179;16;129;0;12;5.72;2.15;-9.55;-15.35;-3.05;5.99;1083.77;74;22;70.14;9;24;14.49;1;216.29;181;180;157;1148.89;20350428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2036;-6.11;-8.52;-3.7;0;24;49;0;181;14;151;0;0;4.82;1.15;-9.85;-16.35;-2.95;9.12;1659.75;95;25;69.3;12;16;17.35;0.99;285.89;182;182;165;1710.68;20360430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2037;-5.73;-8.56;-2.89;0;29;36;0;181;14;149;0;12;5.67;0.65;-7.65;-14.75;-3.95;6.34;1148.36;79;17;64.69;9;20;14.44;1;241.52;181;181;171;1317.6;20370428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2038;-6.64;-9.26;-4.03;0;24;47;0;178;17;154;0;0;5.23;1.05;-10.45;-15.75;-3.25;7.46;1350.51;90;23;56.84;8;21;14.87;0.99;285.47;181;181;171;1443.94;20380430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2039;-5.39;-7.91;-2.86;0;40;60;0;174;10;128;0;8;5.05;3.25;-9.15;-14.05;-1.55;7.18;1300.15;78;24;75.67;10;19;16.56;0.96;264.79;181;181;165;1313.21;20390430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2040;-3.66;-6.11;-1.22;0;66;88;0;167;8;103;0;30;4.89;3.65;-7.15;-12.65;-0.15;5.07;923.6;68;19;74.9;9;24;13.45;0.95;135.99;182;169;102;764.7;20400320;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2041;-5.08;-7.56;-2.59;0;43;61;0;175;13;131;0;8;4.98;3.85;-8.75;-14.25;-1.05;7.53;1363.16;87;29;68.22;13;13;15.56;0.93;217.43;181;176;164;1193.25;20410422;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2042;-7.46;-10.32;-4.59;0;30;35;0;180;36;146;14;11;5.73;1.75;-12.45;-17.85;-3.55;7.17;1297.93;78;25;76.37;12;19;16.47;1;243.89;181;176;151;1285.75;20420426;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2043;-6.44;-9.04;-3.84;0;33;50;0;174;26;140;18;0;5.2;2.95;-11.85;-17.65;-2.55;7.05;1275.77;75;19;69;8;39;16.88;0.97;235.14;181;181;165;1444.02;20430424;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2044;-7.78;-10.5;-5.06;0;13;29;0;178;32;157;0;6;5.44;0.95;-11.45;-17.95;-4.55;4.71;857.08;68;14;56.36;7;13;12.44;1;154.93;182;168;117;869.49;20440428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2045;-6.83;-9.49;-4.17;0;44;47;0;175;36;132;30;29;5.33;2.15;-13.65;-19.45;-1.95;6.55;1185.11;73;23;63.88;9;17;16.07;0.99;240.42;181;181;154;1216.31;20450412;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2046;-6.32;-9.18;-3.46;0;36;35;0;181;19;147;0;13;5.71;2.15;-9.15;-15.05;-4.35;5.91;1069.39;72;18;63.55;8;30;14.72;1;209.86;181;171;139;1070.7;20460428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2047;-4.86;-7.48;-2.25;0;39;60;0;175;12;124;0;20;5.23;2.35;-7.65;-14.25;-2.35;8.3;1501.85;93;27;55.01;9;18;16.07;0.98;269.72;181;175;153;1519.11;20470430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2048;-4.92;-7.58;-2.26;0;60;75;0;173;18;116;13;30;5.32;3.45;-9.15;-16.25;-1.75;9.34;1699.65;86;26;70.35;13;18;19.63;0.94;261.46;182;156;151;1598.81;20480420;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2049;-4.57;-6.95;-2.19;0;39;66;0;175;2;133;0;0;4.76;3.05;-7.85;-12.45;-1.65;7.84;1419.63;73;28;73.99;9;21;19.32;0.98;231.27;181;161;130;1448.75;20490430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2050;-5.16;-7.85;-2.48;0;50;59;0;173;19;131;16;34;5.37;4.25;-9.95;-16.75;-1.65;6.4;1159.07;70;20;69.55;12;27;16.45;0.97;233.34;181;172;142;1199.15;20500424;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2051;-5.7;-8.42;-2.98;0;32;45;0;180;8;140;0;20;5.44;1.85;-8.25;-15.05;-3.35;4.62;835.37;59;13;67.45;7;28;14;0.99;158.41;181;139;131;903.37;20510430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2052;-3.27;-5.88;-0.66;0;73;93;0;171;8;98;7;45;5.22;4.75;-5.55;-11.55;-1.75;4.49;817.05;63;14;67.13;6;27;12.78;0.95;136.48;177;170;135;757.16;20520420;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2053;-4.86;-7.51;-2.21;0;47;62;0;172;9;127;0;22;5.3;4.75;-8.75;-13.95;-1.65;6.08;1100.5;69;21;69.05;9;34;15.78;0.92;157.7;181;155;119;1099.96;20530430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2054;-5.82;-8.4;-3.24;0;31;41;0;178;8;145;0;15;5.16;2.25;-9.15;-14.85;-2.95;6.35;1149.21;88;19;68.65;10;12;12.95;0.99;264.84;181;181;174;1246.82;20540424;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2055;-2.56;-5.23;0.12;0;78;100;0;168;0;91;0;55;5.35;6.15;-4.55;-10.35;-0.35;4.84;876.45;61;15;65.27;10;27;14.18;0.95;124.54;175;146;118;762.73;20550424;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2056;-4.98;-7.57;-2.38;0;43;70;0;180;14;128;0;13;5.19;2.45;-7.65;-14.75;-2.35;5.74;1044.4;70;20;73.19;6;22;14.74;1;195.73;182;174;144;1083.66;20560430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2057;-5.11;-7.66;-2.57;0;51;63;0;175;8;124;0;28;5.09;3.25;-8.55;-15.35;-1.15;6.54;1182.86;86;17;61.34;13;12;13.6;1;175.87;181;138;133;1192.35;20570430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2058;-2.91;-5.34;-0.47;0;80;103;0;170;2;98;0;45;4.88;4.25;-5.05;-9.85;-0.95;7.01;1268.83;76;22;65.88;10;16;16.62;0.98;258.61;181;181;180;1343.44;20580428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2059;-6.01;-9.08;-2.95;0;46;41;0;179;13;140;0;16;6.13;2.55;-8.55;-14.75;-3.55;6.31;1141.82;73;21;71.98;10;19;15.54;1;213.82;181;168;154;1134.43;20590422;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2060;-4.94;-7.75;-2.13;0;51;54;0;180;4;130;0;17;5.62;3.65;-8.05;-14.35;-2.95;4.04;736.03;62;9;69.79;9;23;11.67;1;130.71;159;155;135;728.31;20600428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2061;-4.52;-7.15;-1.9;0;44;58;0;171;3;131;0;21;5.25;2.85;-6.85;-12.65;-2.25;6.29;1139.2;63;20;73.21;10;42;17.92;0.96;200;174;164;133;1017.08;20610424;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2062;-4.75;-7.19;-2.31;0;47;66;0;173;5;116;0;18;4.88;3.65;-8.45;-14.25;-0.75;7.95;1439.16;85;27;69.15;8;13;16.82;0.98;225.56;172;168;137;1410.63;20620430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2063;-4.37;-6.99;-1.74;0;62;81;0;170;12;113;0;32;5.25;5.05;-8.45;-14.15;-1.25;7.23;1308.5;84;19;70.13;6;18;15.42;1;247.24;181;178;165;1256.3;20630428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2064;-3.43;-5.91;-0.95;0;69;95;0;172;4;102;0;27;4.96;4.65;-6.85;-11.85;-0.85;5.88;1070.78;69;16;68.46;12;14;15.3;0.96;196.57;182;182;161;1075.14;20640416;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2065;-4.52;-7.19;-1.84;0;53;80;0;177;12;118;0;20;5.34;3.05;-8.35;-13.95;-1.55;8.66;1567.41;86;30;65.48;10;13;18.11;0.99;272.79;181;172;147;1551.04;20650430;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2066;-5.75;-8.17;-3.32;0;46;61;0;171;18;135;13;7;4.85;2.85;-10.65;-16.65;-1.45;6.41;1160.48;84;22;73.45;14;15;13.73;1;185.55;180;164;134;1102.19;20660424;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2067;-4.2;-6.72;-1.69;0;55;83;0;172;9;105;7;29;5.02;4.75;-8.55;-14.45;-1.45;6.36;1150.61;73;18;79.7;9;27;15.58;0.99;146.99;163;158;148;1113.13;20670426;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2068;-3.52;-6.21;-0.83;0;73;92;0;167;8;95;0;27;5.38;4.65;-6.95;-12.45;-0.15;6.54;1189.51;73;19;68.74;9;21;16.14;0.99;191.98;182;164;154;1168.35;20680420;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2069;-3.63;-6.04;-1.22;0;59;81;0;162;0;111;0;26;4.82;4.65;-7.35;-11.75;0.15;4.82;872.08;73;13;65.1;9;15;11.83;0.94;160.13;181;166;159;842.85;20690416;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2070;-3;-5.56;-0.45;0;83;102;0;159;7;96;0;45;5.11;4.65;-6.65;-11.95;0.75;5.68;1028.27;70;14;75.77;10;18;14.52;0.99;161.3;157;148;143;1009.69;20700420;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2071;-4.74;-7.15;-2.33;0;46;75;0;170;12;125;0;23;4.82;3.05;-8.95;-15.15;-1.45;9.3;1683.98;90;30;78.04;12;18;18.61;0.97;281.54;181;165;154;1594.14;20710426;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2072;-4.57;-7.14;-2.01;0;61;77;0;172;17;110;6;44;5.13;3.65;-9.95;-15.45;-1.15;4.12;749.19;56;12;73.95;7;30;13.16;0.95;138.28;182;128;122;799.28;20720428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2073;-4.22;-6.73;-1.72;0;49;81;0;175;11;119;7;17;5.01;3.45;-8.05;-13.25;-1.65;7.16;1295.72;83;22;62.78;7;18;15.46;0.99;210.64;181;159;134;1259.33;20730424;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2074;-2.66;-5.36;0.04;0;88;107;0;162;4;81;0;25;5.4;5.15;-5.45;-10.75;0.35;4.93;891.91;77;17;67.85;8;12;11.41;0.98;156.39;181;159;143;844.17;20740406;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2075;-2.05;-4.65;0.56;0;96;109;0;151;1;83;0;71;5.21;6.35;-4.55;-10.45;1.45;5.4;977.02;56;16;80.86;8;44;17.23;0.97;175.5;181;180;174;908.72;20750420;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2076;-3.27;-5.67;-0.87;0;79;103;0;156;6;99;6;43;4.8;6.25;-7.45;-11.85;0.85;3.75;682.35;72;9;64.2;7;14;9.33;0.95;99.49;164;150;96;523.25;20760412;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2077;-4.85;-7.47;-2.24;0;46;52;0;176;3;129;0;15;5.23;3.75;-7.45;-13.35;-2.15;5.38;973.87;63;18;73.77;8;23;15.32;0.98;161.13;158;137;131;965.01;20770424;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2078;-4.22;-6.68;-1.77;0;71;95;0;163;14;112;8;38;4.91;3.95;-9.45;-15.45;-0.05;7.71;1395.42;71;28;82.31;7;23;19.52;0.89;186.92;163;145;126;1185.17;20780428;
1053000;ALPES : Beaufortain;3000 m;RCP8.5;2079;-2.34;-4.82;0.15;0;89;117;0;166;5;83;0;68;4.97;5.45;-6.05;-10.35;-0.35;6.16;1114.81;59;20;81.1;10;19;18.7;0.93;159.33;181;150;124;979.19;20790430;
